id,bdate,sex
18260683,23,1
167705419,19,1
341869,30,2
341918,34,1
266925288,36,2
409149483,32,1
147216282,20,1
493382445,16,2
317454194,95,2
32568906,41,2
3361486,37,2
156699438,38,2
42301702,28,1
244343115,32,2
225916904,20,2
62734827,31,1
343019,32,1
343576,40,2
409153871,79,2
290378408,26,1
3362826,46,1
167708108,22,2
18267683,26,2
42305514,66,1
113217423,21,1
86669154,22,1
138433075,20,1
344481,31,1
52723758,22,2
266933113,31,2
266933485,18,2
290380526,103,2
409186416,27,2
24848962,37,2
317463830,20,1
12468841,34,2
225932188,47,1
18270883,37,1
18271031,27,2
156702452,22,2
42307474,24,2
447292025,25,1
371731113,20,2
371731451,34,2
345360,34,2
345436,31,2
345704,30,1
24856667,34,1
493464819,16,1
317485256,32,1
138436710,25,2
346158,30,2
346422,35,2
346448,33,1
346783,30,2
52727221,24,1
193339185,16,2
193340115,112,2
266940414,30,2
371742867,118,2
447312261,62,2
24858516,56,2
129501389,21,1
32585376,27,1
12475409,33,2
409190666,32,2
290422324,20,2
18277666,35,1
73603993,21,1
42319273,22,2
156717463,20,1
347104,31,1
167719804,20,1
138445599,38,1
317509216,18,2
493573040,27,2
3368058,34,2
3368671,38,2
7451373,30,2
32585752,28,2
147231870,102,2
290427267,31,1
73606590,22,2
348126,33,1
348782,31,1
348831,36,2
371749246,31,2
3370036,31,2
3370696,38,2
12478869,37,1
52757997,26,1
447319815,26,1
42325948,19,1
349297,34,2
266945175,20,1
266945287,36,1
193362478,57,1
409220694,35,2
156729143,42,1
62763504,24,2
86689903,23,1
447328362,15,1
129517632,21,2
3373767,33,1
147236383,25,1
24867016,24,1
86691569,36,2
3374747,29,1
7463085,30,2
129528197,46,2
32596567,37,1
371784903,18,2
42331375,25,1
147237461,21,2
447359733,43,2
493652590,25,2
193381257,34,1
266955306,23,2
344605760,19,1
179860194,51,1
18288638,29,1
86698210,21,1
73615052,30,2
73616365,17,1
138461949,25,2
7470275,36,2
290467181,37,2
32597227,29,1
352611,31,2
193383252,41,1
493668710,37,1
179862198,22,2
3377036,35,2
409254809,27,1
225965415,27,1
138468183,31,2
138469124,38,1
62793309,33,2
353709,118,2
147242414,33,2
147242592,29,2
42349528,33,2
42350059,26,1
193388309,18,2
317573985,26,2
371806947,39,2
447376639,29,1
179863887,23,2
266993950,27,2
86701373,27,1
167738516,38,2
3378235,32,1
3378394,31,2
3378489,31,2
98469480,32,2
156744489,26,1
18297298,36,2
7473815,41,2
62799804,21,1
32608975,51,1
244413318,30,1
42350924,27,2
52773045,22,1
290505902,22,2
24873846,31,1
447379385,28,2
193396868,35,1
156745774,22,1
3379737,26,1
3380117,28,2
18298150,25,1
62803059,22,1
138477966,21,2
113268368,25,1
147248042,22,2
147259175,20,1
244417232,28,2
244417285,104,1
12491993,35,2
129578917,21,2
24874560,22,2
371853848,30,1
167740754,24,1
193401938,29,1
3380710,35,1
7476601,25,1
225977915,24,2
267020692,24,2
138483796,22,1
356595,54,2
356689,32,2
113272036,27,1
147261612,23,2
12492652,31,2
244440044,26,1
290541255,20,2
167743408,31,2
129601169,22,1
447419538,39,2
267028620,31,2
357781,37,2
357944,32,1
62810304,23,1
493795072,21,2
98507854,22,1
42361255,36,2
147264873,30,2
32620316,22,2
317616780,20,2
52791361,40,1
179872685,20,1
209916983,17,1
344628982,22,1
290543412,34,1
129626961,20,1
24877777,39,2
24878150,38,1
7480186,60,2
267029528,41,1
358695,33,2
359372,30,1
493814323,15,1
147267170,22,1
32623304,35,2
179875528,31,2
209920226,20,2
244454674,40,2
86719257,23,1
24880131,31,2
138491062,22,2
73673712,40,2
409318328,37,1
32625802,20,2
12497489,42,1
52801432,27,2
24882497,24,2
179878247,32,1
344685139,23,1
371911116,21,1
244477081,27,2
3386619,31,1
193425980,19,1
7482750,29,1
290576690,26,2
361052,33,2
226000739,27,1
73678376,43,2
62827285,25,1
493877796,30,2
42371782,26,2
32628170,30,1
12497936,27,1
179886334,42,2
24887504,26,1
3388006,28,1
290580531,26,1
7483620,26,1
361579,34,2
361817,37,2
18314019,26,2
62828913,28,1
138502284,25,1
493906779,19,2
129656008,27,1
409382061,30,2
344702010,31,1
24888897,42,1
167776484,19,1
7485256,24,1
86741494,24,2
209946733,24,2
156771408,117,2
62835463,26,2
98549196,23,1
138506324,41,2
147291691,30,2
32634437,24,2
7485843,50,2
129658462,30,2
129700759,24,2
365493,33,2
138507506,19,1
267069984,44,1
147293741,47,2
24900284,29,2
409395277,26,1
7486960,25,1
344720652,34,2
344727527,20,1
156779363,24,2
244505068,23,2
86776130,56,1
366062,41,2
366354,39,1
447549745,26,1
62844180,21,1
52818420,28,2
3393496,43,2
24907008,24,2
493973023,48,2
7488244,29,1
7488422,34,1
344734127,27,1
156782979,20,1
367151,31,2
367202,33,2
447564977,24,2
62844591,23,1
371977460,23,2
52819890,23,1
73701103,21,2
98571601,19,1
3393985,30,1
267092578,20,2
409426357,23,1
493979443,28,2
493979512,25,2
209975406,20,2
226018108,23,1
156785712,21,2
86781675,69,2
367923,37,2
368317,31,1
138514534,20,2
73704789,29,1
52823157,25,1
447593528,35,1
12507606,33,2
409436176,22,1
494027331,41,2
179929123,19,1
156788225,22,2
369146,32,2
369473,41,1
138522633,21,2
18341178,29,1
18341608,23,1
244532846,32,2
244533540,20,1
226034664,23,2
32643123,33,2
24913372,60,1
147313525,32,2
372008570,16,1
129818498,21,2
409461382,29,2
7492375,21,2
179940772,117,2
167807869,21,2
226046937,22,2
32645828,32,2
42411431,25,2
52835891,22,1
52836081,48,1
3398514,28,2
447632506,58,2
193499588,24,2
129832546,30,2
267125472,22,1
138528316,20,2
113353295,32,1
371004,28,1
371303,37,2
226052247,22,2
73716931,30,2
244542751,36,2
12513298,23,1
12513301,34,2
32651294,33,1
447633819,38,1
52840467,28,2
156799573,27,2
98609984,46,1
62858213,31,1
267128612,47,1
86788076,28,1
494222252,23,2
372245,34,1
372875,32,2
73718333,22,2
113355707,26,1
244547704,22,2
226052699,37,2
179955730,23,1
3400904,33,1
42415232,26,2
32657910,20,2
52847536,22,2
372080314,23,1
18349222,26,1
129907427,23,1
317764764,19,2
373310,36,2
226054505,99,1
12521152,35,2
3401114,32,2
290690675,22,1
244554106,45,2
42437125,25,1
447650190,19,2
52848569,28,1
52848690,33,2
7498211,25,2
210012153,20,2
18350507,26,1
98619079,24,2
193527666,24,1
147336924,23,2
267151329,21,2
129924872,21,1
86821889,22,1
12522446,23,2
3403528,30,2
494320756,23,2
42440119,28,1
42440279,117,2
447658875,42,2
179973686,19,2
18353372,25,1
156817551,23,2
62868063,26,2
375589,28,1
375709,45,2
375883,39,2
12524745,27,2
113371553,22,2
138546941,19,1
42441685,22,1
32669058,26,2
52852965,25,2
7502916,45,2
179980052,32,2
18354373,29,2
372106543,27,2
447706206,43,1
147339929,33,2
12526613,30,2
62871406,33,2
138547741,23,1
113379989,35,2
494373985,29,1
179980838,17,2
52857901,24,1
98625428,30,1
290704173,20,2
210040916,19,1
447711837,22,2
193553788,22,2
167852169,38,1
12529309,31,1
3410045,41,2
62876166,23,1
113389924,21,1
409544069,16,1
42455090,19,2
73746203,23,1
73747785,20,2
179988504,58,1
32673573,26,1
344944275,26,2
18356489,22,1
18357215,49,2
290734353,30,2
167854030,26,2
447715399,25,2
147348367,41,2
193563053,19,1
378333,59,1
378614,33,2
379098,35,1
379212,30,2
226082018,24,1
409545179,18,2
494383723,68,1
32675844,29,2
344968861,39,1
379502,36,2
379601,30,1
380312,40,2
147349742,17,1
86846274,34,1
372150347,27,1
12533218,29,1
226083486,30,1
42458310,25,2
494391352,20,2
52863859,26,1
52863862,26,1
18368833,26,1
380688,41,1
86847976,25,2
86848254,25,1
167869861,33,1
317856238,16,2
12534308,24,2
210058477,20,1
447763681,62,1
226085842,26,2
32683083,25,1
18369105,25,2
73759309,22,2
382389,32,2
344989664,29,2
98643162,26,1
42464318,21,2
447771298,29,1
24944722,26,2
267216508,40,1
210062599,21,2
167892539,46,1
138561823,20,1
113398721,27,1
383387,41,2
98643729,26,2
290759241,41,1
267217757,23,1
42468506,23,2
244642353,21,2
167895750,22,1
73761398,31,2
52870927,31,1
447781930,41,1
210065606,26,2
210086138,22,1
7517869,38,1
32695654,27,1
130116315,24,1
226098984,65,1
226099159,36,2
138563826,28,2
167897272,33,1
267232775,28,1
3419561,59,2
113411234,20,1
18376473,26,2
52875388,21,2
317898414,21,1
7521143,38,2
447818629,29,1
210095012,47,2
12543016,30,2
98654915,48,2
226107976,39,2
42478421,24,1
138564567,19,1
138564746,22,2
193593968,34,2
18379198,32,2
24960676,53,2
73773265,23,2
244676429,39,2
86874851,22,2
385753,32,2
386417,31,1
156868424,20,1
156868905,24,1
12545519,38,2
12545578,33,2
138565888,19,2
226110401,21,1
98661321,25,1
7525581,25,1
73774651,30,2
267253574,21,2
386693,34,2
386759,33,2
447834148,23,2
290779043,20,2
32704939,25,2
32706083,34,2
138568077,19,2
494509045,26,2
98662443,21,1
86896133,22,2
167902746,27,1
345034972,49,2
317913609,38,2
24962854,22,1
18384673,29,2
18385248,36,2
73775258,34,1
388646,31,1
12549429,34,2
267271341,51,1
113422418,37,2
7527451,45,1
138570315,27,2
86896867,23,2
98664649,29,1
494526624,17,2
130164352,20,1
409631435,22,2
226131723,36,2
18386222,24,1
317929572,44,1
62919371,38,1
372219265,16,1
73776161,32,2
390495,33,2
156879844,43,1
267272785,24,1
32708951,33,2
113432261,29,1
138570915,42,1
86898758,23,2
98669431,30,2
494537578,19,2
3427707,29,2
62919914,27,1
12552586,28,1
193626767,25,1
210142910,40,2
73780963,32,1
391360,27,2
7532620,34,1
267280965,25,2
267281371,19,2
32717584,30,1
98670334,26,2
244701888,19,2
3429992,37,1
494539238,27,1
226136607,21,2
409654728,35,1
317940990,22,2
18388850,30,1
12553671,29,2
180045412,21,2
372269097,20,1
392001,28,1
392812,34,2
130222038,21,2
86908713,23,2
86908956,23,1
244705154,18,2
138577041,70,2
62927078,31,1
98676023,20,2
393551,35,2
180049579,26,2
345063442,23,2
7540493,35,2
494542431,36,2
372277558,22,2
193665710,33,1
138580389,39,2
12555402,29,2
156884453,24,1
447896040,38,1
345068123,30,2
210153658,25,2
7540983,36,2
147411496,21,2
73800082,40,1
42552504,38,2
267290321,27,2
32728501,38,2
156885909,21,1
12558080,32,2
447901279,20,2
395103,30,2
395732,35,2
86912074,26,2
244712381,34,2
18394954,25,1
290822921,19,1
210157827,20,2
32729032,31,2
409685617,29,2
73802772,27,2
3437661,29,2
3437790,40,2
62940004,21,1
397030,34,2
156896896,19,2
113467220,22,2
113469237,20,1
226167463,30,1
180059922,24,2
447908775,25,2
147414180,22,2
18395879,21,1
12560267,33,2
32732738,21,2
32732863,51,1
73808772,55,1
317989938,21,2
290894575,19,2
62940758,29,1
267299764,33,2
397242,80,1
397856,32,2
52899174,29,1
180071797,50,2
147417317,19,2
7548175,32,2
226196958,31,2
226197487,38,1
494615238,73,2
210172135,21,2
25002890,27,2
193715847,48,1
398322,32,2
398556,32,1
399076,34,2
113470722,20,2
318005010,27,1
345136482,47,1
180074079,21,1
147418831,22,1
147419484,26,1
7548513,33,1
409694030,20,2
3443561,33,1
138595024,39,2
32750760,23,2
42573268,27,1
42577638,28,1
62948727,21,1
494646607,19,2
193734777,22,2
267311705,23,1
98722689,32,2
7550125,34,2
18403498,34,1
147422151,25,1
3444929,32,2
345162439,22,1
32753043,31,2
400582,34,2
167948041,20,1
130302637,23,1
494685578,27,2
447956705,21,2
12571901,29,2
73835852,22,2
25013350,23,1
113492614,28,2
3446938,50,1
32760092,52,1
138602852,21,2
372395077,25,1
290921765,31,2
494705166,73,1
401794,29,1
401910,31,1
402129,49,2
147427997,44,2
98744095,22,1
12573858,21,1
156920936,27,1
73838282,23,1
3450040,32,1
138608035,22,1
267322836,23,2
402356,34,2
402539,40,2
402954,30,1
403263,33,2
7553752,44,1
7554290,25,1
7554450,31,2
98744783,27,2
25017278,26,1
73843573,22,2
3452705,31,2
32767958,21,1
345202634,101,1
138608829,29,1
86958855,23,1
403355,36,2
403558,31,2
403720,34,1
404049,32,1
180107012,27,2
130345033,23,2
318066809,21,2
25018546,46,1
12576303,26,2
193770415,22,2
494733891,34,2
226266158,24,1
73862068,21,2
448000440,17,2
210199330,22,2
210199921,21,2
32770663,24,1
62962821,20,1
62968065,29,2
405036,34,2
405261,34,2
405410,37,2
180107112,21,2
86959660,30,2
267330221,23,1
130364297,57,1
244826844,28,1
193776743,35,2
3454893,29,1
290973892,19,2
372414102,33,1
62970612,40,2
210208513,34,1
210209187,64,1
113513591,24,2
52919312,25,1
52919896,21,1
405886,90,2
406383,90,2
18421380,27,2
86962842,25,1
25022329,23,1
12585568,24,2
147444919,26,1
147445378,25,2
193789042,43,2
32774189,27,2
62973220,30,1
156936500,19,1
494820775,20,2
73871177,20,2
210210103,20,1
407933,30,1
138617775,33,1
167960577,24,2
448040524,34,1
448042485,80,2
409888283,103,1
86965676,99,1
267337128,20,1
25024388,27,1
18424581,27,2
18424897,29,2
18424929,31,2
318080093,20,1
147448299,24,1
98760046,23,1
98760063,24,2
193798330,25,2
7559310,25,1
226278871,35,2
3458679,31,1
3458715,66,1
494821974,20,2
408744,37,2
52921728,27,1
138620476,26,1
409909246,42,1
267340146,21,2
86968217,26,2
18425463,36,2
12587306,26,2
32776675,27,2
244848367,17,1
193804321,33,2
3462452,35,2
147475031,21,2
138620788,25,2
448060969,24,1
156952692,25,2
167967058,23,2
113526050,35,2
210222616,21,2
18426562,36,2
86972744,27,2
345247386,118,2
25034621,24,1
32778655,35,1
180138557,32,1
62980094,31,1
412373,40,1
147481867,26,1
3466564,31,1
3466715,32,1
52930436,25,1
156955540,19,2
18428445,26,1
372511765,16,2
86978869,34,2
113545139,18,1
25037350,32,1
318103275,60,2
32780895,25,2
7562715,20,1
62986736,25,2
193841366,36,2
412837,33,1
413211,34,1
413402,30,1
413540,35,1
73892138,30,2
226297043,26,2
448074518,30,2
167970344,20,1
494863939,25,1
318104987,98,2
409934952,23,1
25041530,29,1
138643104,44,1
12591898,25,1
7565445,58,1
32793966,24,2
193843884,29,2
42618412,31,2
73893870,32,2
63001872,25,1
98784730,37,2
448077299,24,2
494881896,63,1
113556292,23,2
7568414,27,1
12593944,28,2
12594434,26,2
180151890,26,1
32796447,30,2
318131346,37,2
414845,51,2
414889,34,1
415084,33,1
3470288,27,2
130524224,19,1
18432439,35,2
25048988,33,2
73904129,20,1
7572128,40,2
12598768,57,1
87007742,33,2
32804935,42,1
494925861,53,1
416654,56,1
417646,34,2
417839,36,2
147492417,21,1
63006677,36,2
167980615,35,2
98789565,20,1
372535078,22,1
226314306,18,1
7572314,26,1
73905744,34,2
193871784,20,2
130541255,19,2
113566596,28,2
291043078,38,1
448149586,16,1
244884373,21,1
318139746,22,2
495002032,24,2
18435859,33,1
156968292,97,2
25052273,48,1
73907724,27,2
12600320,32,2
113567957,21,1
420191,30,2
410010184,24,2
3473276,40,1
147499442,22,1
156969064,21,2
138649831,22,2
25053184,35,1
7575755,36,2
12604024,29,2
73916132,71,1
87028543,60,2
32834080,30,1
448167825,99,2
244913143,60,1
318159007,32,2
210293613,20,2
410020098,26,2
130633684,56,1
3474549,33,1
52943059,23,2
147500107,23,2
147500296,29,1
147500775,59,2
156969864,20,2
226324268,28,1
345367787,26,2
98802184,28,1
113572190,23,2
168001591,25,2
87031620,33,1
87031856,35,2
495057826,26,1
372610511,26,1
423266,33,1
423552,29,1
423887,30,1
318160022,19,1
32834795,25,2
448179127,21,2
210295370,37,1
180172268,21,1
410034927,22,2
130664188,21,1
52944904,25,1
226336900,23,2
12606415,21,1
193894304,25,2
425154,33,1
425215,30,2
495076824,40,1
448201693,35,2
267416489,23,1
210297484,19,1
410036263,25,1
147504985,23,1
63021484,23,2
63021737,45,2
25063526,41,2
42682179,25,2
226343704,25,1
156977081,21,2
425394,36,1
113584295,24,1
291083854,20,1
448207274,51,1
98815937,33,1
180175015,28,1
18446916,27,2
42684238,28,2
52958789,93,1
147511950,101,2
156981834,15,1
73926507,22,1
87038088,19,1
12616072,46,2
12616871,43,1
427309,32,1
138668020,47,1
113591316,22,1
372654066,37,2
291093720,22,2
318198141,22,2
42684586,21,2
52959636,27,2
147513893,20,1
147514118,22,1
147514487,35,2
73930140,23,2
244989819,20,1
226361198,18,1
448221693,24,1
267431057,24,2
63033509,33,1
12618334,24,1
32854748,26,2
113611651,21,1
138673946,41,1
168056013,38,1
410102885,16,2
345464064,49,2
267433872,19,2
18452889,31,2
210306019,23,2
12619706,44,1
12619801,27,2
32857323,36,2
429467,30,2
430177,33,1
87057146,20,2
138680020,21,1
495191619,62,1
168066222,27,2
168066742,35,2
113617356,24,1
180185731,31,2
42688392,116,2
448224760,28,1
12620559,21,2
3482580,31,1
32858651,27,2
63042459,22,1
430913,31,1
431024,29,1
431205,37,1
431223,35,1
52973468,40,2
73950876,24,1
226376560,20,2
25081985,29,2
138681634,22,2
495198905,19,2
372715794,21,1
245039952,30,1
291117614,77,2
431834,32,1
7601548,31,2
226378496,20,1
32867201,27,2
138682930,30,1
63045407,49,1
25084892,26,1
210315337,27,1
12628032,39,2
73959370,22,2
318247900,21,1
42700919,33,1
113625088,32,2
130746060,27,1
193945794,32,1
495253281,24,2
267455625,31,2
245072528,23,2
434612,30,1
3486028,31,1
210320169,30,1
138686021,28,2
226384647,66,1
410215434,40,1
42701253,22,2
130750291,21,1
495263258,118,2
87076022,21,2
18466422,21,1
7606143,73,2
3486960,27,2
32869485,26,1
434681,30,1
25088630,23,1
63050107,24,2
63053263,24,1
130755401,36,2
372734645,75,1
318277645,17,1
168102227,34,2
157030121,21,2
138694208,20,2
495282686,36,2
18467645,22,2
3488679,29,2
245110167,18,1
7608581,25,1
12635225,32,2
130756556,21,2
42713704,20,2
193979062,47,2
138696808,21,1
267462206,20,2
495290854,19,2
18469370,32,2
448294439,19,1
3489527,26,1
25092202,27,2
180219133,92,1
113652398,23,2
12639018,35,2
12640421,24,1
63071044,24,1
168111810,23,2
98883438,33,1
138699377,22,2
138699673,24,1
18470796,25,2
18470844,24,2
438358,42,2
3492049,30,1
73994458,23,1
495299710,25,2
32881030,34,2
157037303,25,1
25095125,25,1
291155691,24,1
448363488,19,2
448366784,26,2
12642382,28,1
18471532,33,1
439440,33,2
53013585,30,1
7614667,27,1
87094723,28,1
12645705,30,1
130784348,22,2
138705743,23,1
410311150,30,2
267469246,23,2
448386105,24,2
180228866,25,2
113685039,27,2
53014973,34,1
291193542,33,2
7615240,33,1
245139168,20,2
25098936,41,2
372797098,28,2
440952,35,1
441019,117,1
12647922,23,1
138708239,30,2
147546202,18,2
448390967,25,1
180230322,51,1
210355517,21,1
42737287,26,2
410339603,19,2
53018691,23,1
168128982,53,1
291211567,103,1
74026437,29,2
32890373,27,1
32890589,25,2
372799093,25,2
442477,34,2
442682,32,1
442755,39,2
442836,34,2
442950,37,1
25106116,25,2
25106134,32,1
25106461,22,1
157050057,51,1
147549400,21,1
12650659,30,2
267496771,117,2
180273289,48,1
226439974,43,1
3498024,21,2
168138719,21,2
7620855,25,1
18478061,28,1
443135,29,2
87109717,23,1
194034595,19,1
12652567,37,2
74028296,19,2
267501979,29,2
495379153,20,2
130836920,25,2
32896062,27,1
32902458,83,2
372811249,26,2
226440871,24,2
3498298,32,2
168150631,26,1
445422,40,2
445538,31,2
446155,38,2
42755142,29,1
372813410,27,1
18479893,31,2
7622530,28,1
226454026,22,2
495413998,17,1
98911339,38,1
147555874,31,1
446661,30,1
446928,44,2
74038129,44,1
194059051,27,2
194059992,27,1
42755913,21,2
18481608,26,1
3503889,28,2
3504451,27,2
245168915,30,2
495419891,19,1
345641377,27,1
447418,38,2
87135979,33,2
7623673,31,1
53027597,21,1
53027684,33,2
18493136,24,1
130874010,20,2
449177,34,1
98918910,21,2
495433943,16,2
87140266,21,1
194069696,33,1
410483661,33,1
291233148,25,2
138720309,22,1
180296692,41,1
372842825,32,2
448476811,21,1
226482807,26,2
98927068,25,1
410488656,14,1
318399580,18,1
318399743,25,2
12665643,37,2
345664716,36,1
138726593,23,2
168176942,44,1
291243289,60,2
3506827,30,1
267540156,22,2
42786869,45,1
113725898,19,1
495503264,21,1
451682,37,2
452172,28,1
25126156,40,1
245218945,20,2
53033069,26,2
147576100,37,1
194086167,37,2
12667547,47,2
157071205,24,2
138732298,37,2
180303742,19,2
113726895,24,1
18500386,118,1
454176,32,1
454497,24,1
25126257,30,1
53035195,28,2
147576888,32,2
448535294,20,1
410523186,18,1
138732452,23,2
345672565,20,2
291275154,25,1
168188298,40,1
3509377,26,2
18500743,32,1
372867003,21,2
455797,40,1
456429,31,2
130902380,24,1
495586420,45,2
7630921,26,1
25127533,23,1
226492727,20,2
147583569,34,1
194102079,24,2
157074142,20,1
318435403,41,2
18502286,31,1
457331,54,2
180321149,22,2
74070288,22,1
7631912,31,1
87158819,29,2
495599144,118,2
210451031,20,2
194109044,20,1
98940125,27,1
318440409,23,2
457686,45,2
457984,30,2
138736809,37,1
410541112,35,1
180321371,29,1
25130391,28,2
42798823,26,2
7633642,37,1
53042628,24,1
245248897,19,2
63153298,31,1
157078995,21,2
372905081,19,1
113758709,21,2
226499523,118,1
495612346,16,1
12674703,22,1
87169108,19,1
459002,36,1
459409,36,1
98944965,22,1
32950077,29,1
345687431,21,2
168211758,34,2
74078908,27,1
42803745,22,1
12675790,36,1
12676164,31,1
63158085,24,2
210461986,25,1
194123450,20,1
372941796,43,1
345689176,29,1
461251,31,2
138741644,35,2
495674064,20,2
267587421,23,2
168221427,33,2
12676798,24,2
7637173,30,2
87177134,25,1
291324079,31,1
113770838,31,2
3516091,32,1
210463430,25,1
18514744,27,2
147589096,23,1
98948085,25,1
462795,30,1
410576297,48,1
157084910,37,2
87178225,23,1
74091420,34,1
53050167,23,2
267602948,38,2
245276087,19,2
63162197,56,2
63162331,26,2
