id,age,sex,city,education_status,relation,relatives,love_relation,sport_fitness,job_money,history_politics,news,friends,followers,avg_likes,posts,avg_views,repost_ratio
265535695,3,2,2,0,0,0,2,2,0,0,1,1,1,1,4,6,8
283600648,0,1,2,0,0,0,3,0,1,1,1,1,2,4,4,5,5
509915964,3,2,3,0,0,0,2,0,1,1,1,2,2,1,5,2,10
284464991,1,1,1,0,0,0,2,0,1,1,0,1,1,1,5,1,9
462933954,2,2,1,0,0,0,2,1,1,1,1,2,5,1,5,3,10
291179302,1,2,2,0,0,2,2,1,1,1,1,1,1,2,1,6,0
511917972,0,1,1,0,0,0,2,1,1,0,1,2,1,7,2,6,0
278532472,1,1,1,0,0,0,1,1,1,1,1,3,3,1,6,3,10
464611502,1,1,3,0,0,0,5,0,1,0,1,2,2,3,4,6,7
273399412,1,1,1,0,0,0,2,1,1,1,1,1,2,1,2,5,8
298313976,0,2,1,0,0,0,2,1,1,1,1,3,1,2,4,6,1
298313976,0,2,1,0,0,0,2,1,1,1,1,3,1,1,6,3,7
292140113,2,2,1,0,0,0,1,2,0,0,0,1,1,2,5,5,3
268632580,1,1,1,0,0,0,3,0,1,0,1,1,2,3,2,6,6
473009482,1,2,2,0,1,4,2,0,1,0,1,1,1,1,4,4,8
473614140,0,1,3,0,0,0,2,1,1,1,1,2,2,7,1,6,0
286533733,1,1,2,0,0,0,1,0,1,1,1,2,1,2,1,6,5
274817511,1,2,2,0,0,0,2,0,1,1,1,2,1,1,6,1,10
474121889,1,2,2,0,0,0,2,1,1,0,1,1,1,1,5,4,6
474641634,2,2,2,0,4,0,1,1,1,1,1,1,2,2,4,6,8
286914826,1,1,1,0,0,0,2,1,1,0,1,2,4,5,4,6,7
293682755,0,1,1,0,0,0,2,1,1,1,0,1,3,7,1,6,0
287781757,1,1,2,0,1,0,2,0,1,1,1,5,2,7,4,6,5
482298603,5,2,2,0,0,0,1,1,5,0,1,2,4,3,4,6,4
452131128,6,1,2,0,1,0,3,1,1,0,1,1,2,1,6,1,10
262771969,1,2,2,0,0,1,2,0,0,1,1,1,1,1,4,0,8
288651997,10,2,1,0,0,0,2,0,1,1,1,1,1,1,6,5,9
497101690,0,1,1,0,0,0,2,1,1,1,1,1,1,1,4,2,9
456231490,3,1,1,0,0,0,1,1,1,1,1,1,1,3,1,5,5
506524334,0,1,1,0,0,2,4,1,1,0,0,2,1,7,1,6,3
461637685,0,2,1,0,0,6,3,1,1,1,1,1,1,2,5,5,4
461395879,3,2,2,0,0,0,1,1,1,1,1,5,4,1,6,1,10
461395879,3,2,2,0,0,0,1,1,1,1,1,5,4,1,6,1,10
272792997,2,1,1,0,0,0,2,1,1,1,1,6,3,5,5,6,4
297368872,0,2,1,0,0,0,2,0,1,0,1,2,1,7,2,6,6
464084663,0,1,1,0,0,0,2,0,1,1,1,1,1,2,4,5,1
285220946,1,1,2,0,0,0,5,0,1,1,1,1,4,7,4,6,2
443437526,0,1,1,0,0,0,3,1,1,0,1,2,1,8,1,6,10
479388842,0,2,2,0,0,1,2,1,1,1,1,3,1,7,1,6,0
294234374,1,2,2,0,0,0,2,1,1,0,1,2,1,1,6,1,8
288803681,1,1,3,0,3,0,1,1,1,0,1,2,3,1,4,6,9
289878212,1,2,3,0,1,1,3,1,1,1,1,2,4,5,5,6,9
272445982,5,2,2,0,4,2,1,1,1,1,1,6,2,1,6,2,8
512080407,8,2,3,0,0,0,1,1,1,0,1,3,3,1,6,3,10
462851846,0,1,3,0,0,0,4,0,1,0,1,1,1,7,1,6,0
297881715,8,1,3,0,0,0,1,1,1,1,0,3,1,1,6,1,8
274499318,4,1,2,0,0,0,3,1,1,1,1,3,6,7,5,6,1
292883923,4,2,2,0,2,3,2,1,1,1,1,2,5,2,6,5,1
474143083,3,2,3,0,0,5,2,1,1,1,1,3,1,1,2,5,2
287040424,0,1,2,0,0,0,3,0,1,1,1,1,1,6,1,6,0
259798118,1,1,1,0,0,0,3,1,1,1,1,2,2,5,4,6,5
280670952,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,3,7
287284293,5,2,1,3,4,1,2,0,1,1,1,2,1,1,6,2,9
454776394,1,1,1,0,1,0,3,0,1,1,1,1,1,2,4,5,2
501801116,1,2,1,0,0,0,2,1,1,1,1,3,2,5,3,6,9
289657001,1,1,2,0,0,0,2,0,1,1,1,3,2,4,3,6,9
465693625,0,1,1,0,0,0,2,0,1,0,1,2,2,1,6,2,10
294271182,0,2,3,0,0,0,1,1,2,0,1,3,1,1,5,4,10
294887230,1,2,1,0,1,0,2,1,1,1,1,1,1,1,4,0,8
278773837,0,1,1,0,0,0,2,1,1,1,1,2,1,4,1,6,8
464974836,8,1,1,0,4,0,1,1,1,0,1,6,6,3,6,6,9
279682599,2,1,1,0,0,0,2,1,1,0,1,2,1,2,5,6,6
283416808,5,1,1,0,0,0,2,0,1,0,1,1,1,1,6,1,10
283044536,1,2,1,0,0,0,1,1,1,0,1,1,1,1,6,2,10
284103271,5,1,2,0,0,0,2,1,1,1,0,6,6,4,6,6,6
293695088,0,1,1,0,2,3,5,1,1,0,0,1,2,2,1,5,8
483855637,8,1,1,0,0,0,1,1,1,0,1,2,0,1,5,1,8
290936900,1,2,2,0,1,0,1,2,1,0,1,2,2,7,1,6,7
475385599,0,1,2,0,0,0,3,0,1,1,0,2,1,2,5,6,2
475576,5,1,2,0,0,0,3,1,1,1,1,2,2,1,6,2,10
481195,5,2,2,0,1,0,1,2,1,1,1,4,5,1,6,2,9
481205,4,1,1,0,0,0,1,1,0,1,1,2,2,1,5,3,9
481729,5,1,2,0,4,1,2,1,1,1,1,6,5,3,6,6,4
486751,3,1,2,0,0,0,1,1,1,1,1,5,5,1,6,5,8
492761,3,1,2,0,0,0,1,1,1,1,1,6,6,1,6,3,8
504716,4,1,2,0,0,2,1,1,1,1,2,6,3,1,6,3,9
500945,3,1,3,0,0,0,1,1,1,1,1,6,1,1,6,1,6
516913,5,1,2,0,0,0,1,1,0,1,1,4,3,1,6,5,10
516882,4,1,2,3,1,4,2,0,1,1,1,2,3,3,4,6,2
523079,4,2,2,0,0,0,1,1,1,1,1,4,3,1,5,3,8
532320,6,2,2,0,0,0,0,1,1,0,1,3,1,1,5,4,7
521935,4,2,2,0,0,0,2,1,1,1,1,6,1,1,6,4,6
551686,4,2,2,0,0,0,0,0,0,1,1,1,0,5,1,0,0
530920,8,2,2,0,4,1,2,0,1,1,1,6,3,7,6,6,7
597764,4,2,2,3,4,2,2,1,1,1,1,6,6,7,6,6,8
653290,3,2,2,0,0,0,1,1,1,0,1,1,1,1,5,4,9
655014,7,1,2,0,0,0,1,1,1,1,1,3,6,1,6,1,10
704355,4,2,1,0,4,1,1,0,1,1,1,6,6,1,6,2,9
700532,4,1,3,0,4,5,1,1,1,1,1,5,6,1,6,2,9
766418,3,2,2,3,0,0,1,0,1,0,2,3,2,2,5,3,3
769111,7,2,2,2,4,2,1,1,1,1,1,2,3,1,6,2,6
850281,4,1,2,0,0,0,2,1,1,1,1,6,6,2,6,5,7
921888,3,2,1,3,4,1,1,1,1,0,0,6,3,1,6,1,8
997412,5,2,2,0,4,7,2,0,1,1,1,4,1,1,6,5,4
1180972,4,1,1,0,0,0,1,1,1,0,1,4,2,1,6,2,10
1183419,4,1,1,0,0,0,4,1,1,0,1,4,4,2,4,5,6
1674803,3,1,1,0,1,3,1,0,1,1,0,3,4,2,4,5,4
1952168,4,1,1,0,0,1,2,1,1,1,1,2,4,1,6,1,9
2254738,3,2,2,0,0,0,1,1,1,1,1,3,6,1,6,1,7
2400025,4,1,1,0,4,1,1,1,1,0,1,2,2,1,6,2,10
2634621,3,1,1,0,0,0,2,1,1,1,1,1,6,1,6,2,8
2664556,3,2,1,0,1,0,1,0,0,1,0,6,2,2,6,5,4
2745392,3,2,1,0,0,0,1,1,1,1,0,6,2,1,6,3,4
2944905,5,1,1,0,0,0,4,1,1,1,1,2,3,1,6,2,10
2969592,4,1,1,0,0,0,1,1,1,2,1,2,2,2,5,5,1
2990066,4,2,1,0,0,0,1,1,1,1,0,4,2,1,6,2,5
2976192,3,2,3,0,0,0,1,1,1,0,2,1,5,1,6,1,5
588897,4,2,1,0,0,0,1,1,1,0,1,2,1,1,6,2,4
582669,4,1,2,0,0,0,2,1,1,1,1,5,4,1,6,1,8
624128,4,1,2,3,4,1,2,1,1,1,1,5,6,1,6,3,9
624128,4,1,2,3,4,1,2,1,1,1,1,5,6,1,6,2,10
3142875,5,2,1,0,1,5,1,1,1,1,1,6,3,3,6,6,3
881260,8,1,2,0,0,0,1,1,1,1,1,5,6,1,6,2,5
1130403,3,1,1,0,0,0,1,1,2,1,1,3,2,1,5,4,9
3274546,4,2,1,0,0,0,2,1,1,1,0,6,5,1,6,1,7
3284923,4,2,1,0,0,0,1,0,2,1,0,1,1,2,1,6,7
1705869,3,1,1,0,0,0,1,0,1,0,1,2,2,1,5,1,3
1707873,3,2,1,3,4,2,2,1,1,1,1,6,4,2,6,5,9
2100964,3,1,1,0,0,0,2,1,1,0,1,4,4,1,6,1,9
2228674,5,2,1,0,0,0,1,1,1,1,1,6,6,6,6,6,5
2282105,2,2,2,0,4,2,2,1,1,0,1,2,2,1,5,5,9
2316791,4,2,2,0,0,0,1,1,0,1,1,3,1,4,4,2,2
2388751,4,2,1,2,4,0,2,1,0,0,0,2,1,1,6,2,4
2864437,8,2,2,0,4,1,1,2,0,1,1,3,2,1,6,4,9
3910301,2,1,1,0,0,0,1,0,2,1,1,2,2,1,6,1,9
798822,4,2,2,0,0,0,1,0,0,1,1,2,1,1,5,3,9
812503,4,1,1,0,0,2,1,1,1,1,1,6,5,1,6,2,7
1100936,4,1,2,0,0,0,2,1,1,1,1,2,5,1,5,1,3
4126339,4,1,1,0,0,0,1,0,0,0,1,2,1,1,5,1,10
1262788,4,1,1,0,0,0,4,1,0,0,0,1,1,1,6,2,8
1293014,3,2,1,0,0,1,1,1,1,0,1,6,5,2,6,6,6
3336259,3,1,1,0,0,0,1,1,1,0,1,2,2,2,5,5,5
4413175,5,1,2,3,3,7,2,1,1,1,1,6,6,1,6,3,9
4413475,2,2,3,3,1,0,1,0,1,1,1,4,2,1,5,2,10
2009530,5,1,2,3,1,0,1,1,1,1,2,6,6,1,6,4,9
3591792,7,2,2,0,0,0,2,1,1,1,1,2,1,1,6,2,10
4715126,3,2,1,3,2,4,1,1,2,0,1,2,2,2,4,1,1
2887745,3,1,1,0,0,0,1,1,1,1,1,6,6,4,5,6,6
3862677,2,1,1,0,0,0,3,1,1,0,0,4,4,1,6,2,7
617736,3,2,1,3,4,6,2,1,1,1,1,5,6,1,6,2,6
5395615,3,1,1,3,0,0,1,1,1,1,1,3,5,1,6,1,10
3449144,3,1,1,0,0,0,2,1,1,1,1,6,5,1,6,2,6
5404090,7,2,2,0,0,5,1,1,1,2,1,6,1,3,6,6,7
5450547,3,1,2,0,0,0,2,1,1,1,1,2,5,1,5,6,7
5461393,4,2,2,0,0,0,1,1,1,1,1,2,1,1,6,1,9
2146137,3,2,2,0,0,0,2,1,1,1,1,6,5,1,6,3,3
2219140,3,1,1,0,0,3,2,1,1,1,1,6,6,1,6,4,9
3651243,2,1,1,3,1,2,1,0,1,1,1,1,2,1,6,1,9
2527409,3,2,1,1,2,2,2,0,1,1,1,6,6,2,6,5,5
5736920,4,1,1,0,0,0,2,0,1,1,1,2,1,2,5,0,5
4765501,3,2,1,0,0,0,1,0,1,0,0,4,2,2,5,2,5
5915222,5,2,2,0,4,0,1,1,1,1,1,5,4,1,6,2,10
6076540,6,1,1,0,1,1,1,1,1,0,1,3,1,1,6,3,8
6049264,4,2,1,0,0,0,1,1,1,1,1,6,2,1,6,3,7
3157756,2,1,1,0,0,0,1,1,1,1,1,3,3,3,5,0,3
6180315,6,1,2,0,4,0,2,1,1,1,1,2,2,2,5,4,7
1073588,4,1,2,0,0,0,2,0,0,0,2,2,3,1,6,2,5
5095453,3,2,1,0,0,0,2,1,1,1,1,3,2,1,6,2,10
3219593,3,1,1,0,0,0,2,1,1,0,1,4,5,2,6,5,5
1099346,4,1,2,3,0,1,2,1,1,1,1,4,6,1,6,2,8
3306177,3,1,1,0,0,0,1,1,1,0,1,5,5,1,6,3,2
5223469,4,1,3,3,0,3,3,1,0,0,0,3,3,1,6,1,10
1471387,4,1,2,0,0,4,1,2,1,1,1,5,5,2,6,5,5
4212960,5,1,2,0,0,0,2,1,1,1,1,2,2,2,5,6,4
4235615,4,2,1,0,0,0,2,0,1,0,1,2,1,2,6,4,4
6474223,3,1,1,0,0,0,2,0,1,1,1,1,5,1,6,1,9
6516574,2,2,1,0,0,0,2,1,1,1,1,2,4,1,6,1,10
1841924,2,2,2,0,0,0,1,1,2,0,1,4,4,1,6,1,8
4429733,3,1,1,0,0,0,2,1,1,1,1,5,5,1,6,2,7
6691852,2,1,1,0,0,1,2,1,1,1,1,1,1,1,4,2,8
2181254,2,1,2,0,2,4,3,0,1,0,1,1,4,4,1,6,5
4740203,1,1,1,1,0,1,1,0,1,1,1,5,4,1,6,2,8
5842113,9,1,2,0,0,0,1,1,1,1,1,6,4,1,6,2,9
7106189,6,1,1,0,0,0,2,1,1,1,1,1,1,1,6,1,10
5966416,4,2,1,0,0,0,1,1,1,0,1,2,1,1,5,1,6
4885314,3,2,1,3,0,2,1,0,1,1,1,5,2,1,6,2,8
7435104,1,2,2,1,0,0,1,0,1,0,1,2,2,3,4,6,2
4058454,4,1,2,0,0,0,1,0,1,1,1,3,5,2,6,3,1
1041805,2,2,1,0,0,0,1,1,1,1,1,1,3,1,5,2,9
7664779,4,1,1,0,4,0,1,1,1,0,1,2,2,1,6,4,9
7688764,2,1,1,0,0,0,2,1,1,1,1,2,2,1,6,1,10
7971505,2,2,1,3,1,3,2,1,1,1,1,2,2,1,6,3,8
3571672,2,1,1,0,0,0,2,1,1,1,1,3,5,2,6,5,1
2194323,3,2,2,0,1,2,1,1,1,1,1,1,2,1,5,3,2
2455070,4,2,1,0,0,2,1,0,0,1,2,2,1,6,1,6,0
6833458,5,1,2,0,0,0,2,1,1,1,1,5,6,1,6,5,10
6886308,4,2,2,0,0,0,1,2,1,0,1,3,1,1,6,3,9
8389393,7,2,2,0,0,0,1,1,1,1,1,2,1,1,6,4,10
8433970,2,2,2,0,2,0,2,0,1,1,1,1,1,1,6,1,6
8423977,2,1,1,0,0,0,2,1,1,1,1,3,2,1,6,3,8
3035010,4,1,1,0,0,0,1,1,1,1,1,6,6,3,6,6,4
8532531,3,1,3,0,0,0,1,1,1,0,1,1,2,1,5,4,10
5957044,3,1,1,0,0,0,3,1,1,1,1,3,5,1,6,2,9
4866934,4,2,2,3,1,1,0,3,0,2,0,1,1,1,6,1,1
8679993,3,1,1,3,0,3,1,0,0,0,0,1,1,1,4,4,5
5055270,4,2,1,0,0,0,1,1,1,1,1,2,1,1,6,1,10
7458646,2,2,1,0,0,0,2,1,1,1,1,2,4,2,5,3,5
8795398,1,1,2,0,0,0,1,0,1,1,1,2,2,3,4,2,3
8901909,3,1,3,0,0,0,2,1,1,1,1,1,1,1,5,4,6
7599898,3,1,3,0,0,6,3,1,1,0,1,1,2,1,6,1,10
6309655,3,2,1,3,2,3,1,1,0,0,1,1,1,1,5,4,6
5202054,5,2,1,0,0,0,2,1,1,1,1,3,2,4,5,5,4
5203060,2,2,1,0,0,0,1,1,1,1,1,4,3,2,4,6,9
7732378,3,1,1,0,0,0,1,0,0,1,2,2,2,1,6,1,10
7730730,2,2,1,0,0,0,1,0,1,0,1,6,5,3,5,6,7
9109674,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,6,8
9116055,4,2,1,0,0,0,2,1,1,1,1,6,5,1,6,1,0
2068423,5,2,2,0,4,3,2,0,1,1,1,6,3,3,6,6,3
9285166,3,2,1,0,0,1,1,1,1,1,1,5,3,1,6,2,8
9478627,3,1,3,3,0,2,1,0,1,0,1,2,5,1,5,2,6
3648025,2,1,1,0,0,0,2,1,1,0,1,3,4,1,6,2,5
4683761,3,2,2,0,0,0,1,2,1,1,2,4,3,1,6,3,6
3764037,4,2,1,0,0,0,2,0,0,2,1,1,2,1,6,3,1
8305965,2,1,2,0,0,0,2,0,1,0,1,1,2,2,5,4,1
4711398,3,2,1,0,1,0,2,1,1,1,1,2,1,1,4,3,0
6956842,1,1,2,0,0,0,2,1,1,1,1,2,2,1,6,2,8
8458211,2,2,2,0,0,0,1,0,1,1,1,2,1,1,5,5,4
7179001,1,2,1,0,0,0,1,0,1,1,1,2,2,1,3,6,10
5912576,4,1,3,0,0,0,2,1,1,1,1,5,6,1,6,5,5
7195921,2,2,2,1,0,2,1,1,1,1,0,2,1,1,6,2,2
8540118,3,2,1,0,4,1,1,1,1,1,1,4,1,1,6,1,9
7345456,5,1,1,0,0,0,1,1,1,1,1,4,2,1,6,3,9
5014338,4,2,1,0,0,0,1,2,1,0,1,5,2,1,5,2,7
8650868,9,2,2,0,0,0,1,1,1,1,4,5,1,1,6,2,10
6104118,5,1,2,0,0,0,1,0,1,1,1,1,1,1,6,1,9
7549289,2,2,1,0,0,0,2,1,1,1,1,1,2,1,5,1,9
9004163,7,1,2,0,4,5,1,1,0,3,1,2,2,1,6,2,8
9014383,6,1,2,3,0,4,5,1,0,0,1,6,1,1,6,3,10
4458240,7,1,1,2,4,3,4,1,1,1,1,2,3,1,6,2,8
9408470,3,2,1,3,0,4,1,1,1,1,1,6,6,1,6,5,8
11057001,1,2,2,1,0,0,2,0,1,1,1,2,0,2,1,6,0
8083308,3,2,1,0,4,4,1,1,1,1,0,4,2,1,6,2,9
2355944,4,2,1,0,0,0,2,1,1,1,1,4,4,1,6,1,8
9586905,5,1,1,0,0,0,1,1,1,1,1,1,6,1,6,2,2
11336376,2,1,1,3,1,1,1,1,1,1,1,2,1,4,3,6,5
8417908,2,2,1,0,0,0,1,1,2,0,1,2,3,2,5,1,1
11511452,4,2,2,0,0,0,1,1,2,1,1,2,1,1,3,6,9
7150876,2,1,2,0,0,0,4,0,1,0,0,1,2,7,1,0,0
11735857,4,2,1,0,0,0,2,1,1,1,1,3,1,1,6,2,9
11751464,2,2,2,0,0,0,2,0,1,1,1,3,2,1,6,1,10
11862194,2,2,2,1,0,1,2,1,1,1,1,2,2,4,2,6,4
7452223,3,1,3,0,0,0,1,1,1,1,1,1,3,1,6,2,9
11935329,6,1,2,0,0,0,2,1,1,1,1,1,2,1,5,1,10
4170920,2,1,2,3,4,1,3,0,1,0,1,3,2,1,6,1,8
1411496,5,2,2,0,0,0,1,0,1,2,2,6,6,5,6,6,4
8958741,3,2,1,0,0,0,1,1,2,1,0,2,2,1,5,5,9
12134995,4,2,1,3,0,0,2,1,1,1,1,6,4,1,6,1,10
12134995,4,2,1,3,0,0,2,1,1,1,1,6,4,1,6,0,10
12309028,3,1,3,0,0,0,1,0,1,1,1,5,5,3,4,4,4
12338035,3,1,2,0,2,3,2,0,0,1,0,3,2,1,6,1,7
4338571,5,2,1,0,0,0,1,1,1,1,1,1,2,1,6,1,6
12355793,6,1,2,0,1,7,2,1,1,1,1,4,3,1,6,3,5
12374009,1,1,2,1,0,1,2,1,1,0,1,4,3,1,5,2,9
12523394,8,1,1,3,0,0,4,0,1,1,1,2,3,1,6,1,10
12564055,2,1,3,0,0,0,2,1,1,1,1,6,6,2,6,5,5
12721032,1,1,1,0,0,0,2,0,1,1,1,2,6,7,1,6,5
11435897,2,1,1,0,0,0,2,0,1,1,1,3,1,1,6,2,5
12934978,1,2,2,0,0,0,1,1,1,1,1,4,2,1,6,1,10
7040530,2,1,1,0,0,0,4,0,0,1,0,2,3,5,4,6,7
12939074,2,1,1,0,0,0,1,0,1,1,1,4,3,1,6,3,5
13029513,1,2,2,0,1,3,1,1,1,0,1,1,1,1,4,3,3
3163503,4,2,2,0,0,0,1,1,1,1,0,6,1,2,6,6,7
13356733,3,2,1,3,0,0,2,1,1,1,0,2,2,1,5,4,8
1053818,3,2,1,0,0,0,1,0,0,2,2,5,1,1,6,5,4
12039503,2,2,1,0,0,0,1,1,1,1,1,2,3,4,1,6,3
13593312,3,2,1,0,0,0,2,1,1,0,1,4,1,1,6,1,7
13671756,1,1,2,0,0,0,1,0,1,1,1,1,3,2,4,6,4
6434692,3,1,1,3,4,3,2,1,1,0,1,3,2,3,5,4,8
13892689,3,1,2,0,0,0,2,0,1,1,1,2,2,3,5,6,1
9344171,5,1,2,0,0,0,1,1,1,1,1,3,1,1,6,1,9
11087346,2,2,1,1,4,2,1,0,1,1,1,1,2,2,4,4,6
9458901,9,1,2,0,1,2,1,1,1,1,1,1,1,1,6,2,9
9476398,2,2,1,1,0,0,1,1,1,0,1,3,1,1,6,2,8
11388780,5,2,1,3,1,1,2,1,1,1,1,1,1,1,6,1,5
15302113,4,2,1,0,0,0,1,2,1,0,1,1,1,1,4,5,6
15300454,2,1,3,1,4,2,3,1,1,1,1,2,5,1,6,1,10
13638927,2,1,2,0,0,0,1,1,1,0,1,5,5,2,6,3,5
13658214,1,2,2,0,0,0,2,1,1,1,1,3,3,2,3,6,6
15680606,2,1,1,0,0,0,3,1,1,1,1,3,6,1,6,1,10
15680606,2,1,1,0,0,0,3,1,1,1,1,3,6,1,6,1,10
7827821,4,1,2,0,0,0,3,0,1,1,1,3,3,3,1,6,7
12339334,10,1,1,0,0,0,2,1,1,1,1,5,5,3,6,3,10
9230318,3,1,2,0,0,0,1,5,0,1,1,1,6,8,2,6,0
14051820,7,2,2,0,0,0,1,1,1,1,1,4,2,1,6,2,7
14059182,3,1,1,0,0,0,2,1,1,1,1,2,3,1,5,2,9
14059710,4,1,2,0,0,0,2,1,1,1,1,3,6,1,6,1,9
4459090,4,2,2,3,0,2,1,1,1,1,1,1,2,1,6,1,3
4459090,4,2,2,3,0,2,1,1,1,1,1,1,2,1,6,2,5
16239574,3,2,1,0,0,0,1,0,1,1,1,5,0,1,6,1,10
16462520,4,2,1,0,0,1,1,1,1,1,1,2,2,1,6,1,9
16467586,2,1,2,0,0,0,1,0,1,0,0,3,0,3,4,6,7
16634828,1,2,1,0,0,0,3,1,0,0,1,2,6,7,1,6,0
9771851,3,1,1,0,0,0,1,1,1,1,1,2,3,1,6,2,10
16685817,2,2,1,0,0,0,1,1,1,1,1,1,3,1,6,1,9
14583401,2,1,1,3,4,1,1,0,2,1,1,5,5,1,6,2,4
12990811,6,2,2,0,1,7,2,1,1,1,1,6,1,1,6,3,7
11509436,2,1,1,1,1,1,1,0,1,1,0,5,4,3,5,2,5
10085025,2,2,1,0,0,0,1,0,1,1,1,3,1,1,6,1,7
13157967,8,2,2,0,0,0,2,1,1,3,1,5,1,1,6,5,2
13157967,8,2,2,0,0,0,2,1,1,3,1,5,1,1,6,4,2
13369621,1,2,2,0,0,7,2,0,1,1,1,2,2,1,6,3,10
13399401,7,1,2,0,0,0,2,1,1,0,0,1,1,1,6,0,10
11919783,3,1,2,0,0,0,1,1,0,0,0,2,5,3,4,6,6
17427823,3,2,2,0,1,0,0,0,0,0,0,2,2,1,5,3,5
10447104,2,1,2,1,0,5,2,0,1,1,1,1,6,1,6,2,10
17499801,3,1,1,0,0,0,2,1,1,1,1,2,2,1,6,3,9
15447855,3,1,1,0,0,0,1,0,1,1,1,2,3,5,3,0,4
17525481,2,2,2,3,0,0,2,1,1,0,1,2,1,1,6,1,9
17530520,4,2,2,0,1,0,1,1,1,1,1,4,2,2,6,4,2
15708817,3,1,1,1,4,1,2,1,1,1,1,3,5,1,6,2,8
9149529,2,1,2,0,0,0,2,1,0,0,1,1,2,1,5,2,6
16005568,4,2,1,0,0,0,2,2,1,0,0,1,2,1,6,1,9
17961190,3,2,1,4,1,0,1,1,0,0,1,1,2,1,6,1,10
14163957,4,1,2,0,0,0,1,1,1,1,1,5,3,2,6,5,6
18170688,4,1,2,1,1,5,3,1,1,1,1,2,6,1,6,3,8
16334185,2,2,1,0,0,0,2,0,1,0,1,2,3,1,6,1,8
16334332,2,2,1,3,1,1,2,1,1,1,1,2,1,1,5,2,7
5640359,2,1,2,0,0,0,2,1,1,0,1,2,4,1,6,4,7
18290906,7,1,2,0,0,0,4,1,1,0,1,1,1,1,6,2,7
18446398,2,1,1,0,0,0,2,1,1,0,1,3,3,2,5,3,7
9950239,1,2,2,0,0,1,2,0,1,0,1,5,3,5,1,6,4
10177898,2,1,1,0,0,0,1,1,1,1,1,3,3,2,5,6,4
18928010,2,1,1,0,0,0,2,1,1,1,0,2,5,1,6,2,8
17424584,4,2,1,0,0,0,1,1,1,0,1,1,2,1,6,1,7
15652373,3,1,1,0,0,0,2,1,1,1,1,5,6,3,6,5,5
10637492,2,1,1,3,3,2,1,0,0,0,2,2,2,2,5,5,3
19645059,3,1,3,0,4,2,1,0,1,0,1,4,3,2,6,4,7
17858624,1,1,2,0,0,0,2,1,1,1,1,3,5,6,4,5,5
10812296,2,1,1,1,0,1,2,1,1,0,1,3,2,2,5,5,5
19678668,5,1,1,0,1,3,3,1,1,1,1,1,2,1,5,3,1
17917607,4,1,2,0,0,0,1,1,1,1,1,4,5,1,6,2,7
16186888,2,1,1,1,0,0,1,0,1,1,1,2,5,2,4,6,5
18361306,2,2,1,3,1,0,0,1,2,1,1,1,1,1,5,1,6
18521794,3,2,1,0,0,0,1,1,1,1,1,5,2,2,6,5,2
20438111,2,1,1,0,0,0,2,1,1,1,1,1,5,1,6,2,6
18748614,2,2,1,0,0,0,1,1,1,1,1,5,4,1,6,2,6
14848444,4,1,2,0,4,7,1,1,1,0,0,6,5,2,6,2,5
17007408,2,1,2,1,0,4,1,1,1,1,1,2,5,1,6,2,4
15157551,1,1,1,0,0,0,2,1,1,1,1,3,4,2,6,2,4
11885003,3,2,2,3,0,0,1,1,1,1,1,3,1,1,1,0,0
20887775,2,2,1,0,0,0,2,1,1,1,1,2,3,6,2,6,1
20917652,4,1,1,0,0,0,2,1,1,1,1,2,6,1,6,1,9
19282850,2,1,3,0,0,0,1,1,1,1,0,5,3,2,2,6,6
21144173,2,1,1,0,0,0,3,0,1,0,1,5,6,7,5,6,4
21318570,4,2,1,3,4,3,1,1,1,1,1,2,2,1,6,1,10
17740265,3,2,2,0,0,0,1,1,0,1,1,2,1,3,1,6,10
15819694,2,1,1,0,0,0,3,1,1,0,1,3,6,1,6,3,7
21582980,5,2,3,3,0,0,2,1,0,2,1,2,1,2,5,5,3
21891764,1,1,3,0,4,0,3,0,1,1,1,2,5,6,4,6,5
16447277,2,1,2,0,0,0,1,1,1,1,1,2,2,2,5,2,7
14523798,2,2,3,0,0,0,3,1,1,1,1,3,5,1,5,5,6
22156384,1,1,1,0,0,0,1,0,1,1,1,5,5,1,6,3,10
14553355,2,1,1,0,0,0,2,0,1,0,1,2,4,1,6,3,7
20772391,4,1,2,0,0,1,5,0,1,0,0,1,1,1,1,6,10
22723160,6,1,2,0,0,0,2,1,1,1,1,4,2,1,6,2,6
21032693,4,2,1,0,0,0,0,4,1,0,1,1,1,2,4,5,3
15613327,2,1,3,0,0,0,1,1,1,1,1,2,3,2,3,6,8
7722037,3,1,2,0,0,0,1,1,1,0,1,3,4,1,6,2,4
23315296,2,2,2,0,0,0,1,0,1,1,0,1,2,2,5,4,6
21293701,1,1,2,3,0,0,2,1,1,1,1,2,5,5,4,6,4
10855453,4,2,1,0,0,0,2,0,1,1,1,5,6,1,6,2,7
23579519,2,2,1,1,1,1,2,1,1,0,1,2,2,1,6,1,10
23579519,2,2,1,1,1,1,2,1,1,0,1,2,2,1,6,1,10
14367781,6,2,2,0,0,1,1,1,2,1,1,6,6,2,6,5,7
20161296,1,1,2,0,0,0,3,1,1,0,1,1,4,4,5,6,5
22043083,2,1,1,0,0,0,2,1,1,1,1,2,5,2,6,3,4
18364141,2,1,1,3,4,0,2,1,1,1,1,2,4,1,6,1,5
