A,C,D,H,I,O,T
young,none,0.0,none,90.6586340891015,40.2438167241082,252.671625300466
old,mild,0.0,none,47.1798302531317,385.456694734591,586.434282911934
young,mild,0.0,none,98.7904708715416,40.003453447914,258.79515021953
adult,none,5.35689018998882,any,1741.95603172937,162.122146473687,2058.5812273934
adult,none,0.0,none,120.931524793703,173.983906204108,437.018976555735
adult,none,4.25289416426755,any,1322.03084241631,202.52567831044,1660.74583815816
young,none,0.0,none,73.9860838639824,61.9345996944107,242.718835813189
adult,mild,2.67944292701928,any,1558.6857149577,235.120180698814,1968.17197175472
young,none,0.0,none,71.5359322328507,59.5287401495507,250.464227998941
adult,none,0.0,none,91.0490686603909,178.365194344287,392.514303720291
adult,mild,0.0,none,26.1724591915552,169.739258495796,334.996232051261
young,none,0.0,none,91.3780506499227,53.1180153496831,276.770450796326
young,none,0.963821395559799,any,345.926963813425,37.8474382601464,524.779945590099
old,mild,0.0,none,168.555754011825,378.777856317434,689.144625774462
young,none,0.0,none,119.678880209354,53.6361634240498,304.60033749397
adult,none,0.0,none,54.9707241042328,158.284056635767,335.709730478056
adult,mild,0.0,none,89.7467116111137,199.50707265957,424.275510963219
adult,mild,3.81098257228073,any,2213.72304437852,210.381065224711,2578.14351037956
adult,mild,0.0,none,107.235679213811,140.851026766058,375.586724582529
adult,none,3.02067923048555,any,1001.27894950985,168.144047080429,1325.73737044391
adult,none,4.19532557232014,any,1374.44810992481,149.814870030678,1680.73258178081
young,none,1.41821567650553,any,528.420258060204,83.7665550437614,718.356227975385
adult,none,0.0,none,85.6311522488602,191.049890564726,410.87420735205
young,none,0.0,none,84.8856873206269,77.0552151246517,281.967094160988
adult,none,0.0,none,96.4071067831791,185.334866069242,402.875848944973
young,none,0.0,none,110.303770761741,62.4569876985922,318.972795032643
adult,none,0.0,none,141.000273978856,171.619983248346,446.797953940279
young,none,0.0,none,113.840383748715,59.4538683174555,295.199380514339
adult,none,0.0,none,70.3246785849846,182.315934010156,396.462647523248
adult,mild,0.0,none,167.729517621503,175.931917297814,462.872801968263
adult,none,0.0,none,90.0044962787764,209.865642386536,430.437243329882
adult,none,0.0,none,64.8264192374993,181.983335905182,375.510921390642
young,none,0.0,none,93.2935089171597,59.2932036156975,285.28281123419
adult,mild,0.0,none,-4.36121626756322,180.290918476945,317.944224946992
adult,none,0.0,none,90.7533765941933,180.732733316826,396.128652854635
old,mild,0.0,none,-16.6378162490092,263.020374816154,368.005484886076
adult,mild,0.0,none,122.29278623914,185.68692648471,411.349241937446
adult,severe,0.0,none,231.897858239227,185.644147780438,537.127701111724
young,none,0.0,none,42.5953301721887,61.856528919852,237.747817012811
old,none,6.73847739689059,any,2124.69629954219,308.676666910764,2603.44954202892
adult,mild,0.0,none,129.592067897432,203.253436039188,453.954314291302
young,none,0.0,none,80.5756580133482,50.7737680079085,246.144865185829
young,none,0.0,none,108.739223381488,47.7285699905992,270.39996313522
adult,mild,0.0,none,69.8208168079294,203.830400084614,401.376484177534
young,none,0.0,none,128.110206568938,48.748981939655,299.538039451789
young,none,1.07400421448761,any,454.427107537874,55.4686920112933,647.791253070185
young,none,0.0,none,132.667865582721,44.2994671514742,309.637226727261
adult,none,0.0,none,63.6045141474626,143.877769129204,337.374642390588
old,none,7.7004285604995,any,2428.4363162009,324.246805873142,2948.98612606591
adult,none,0.0,none,113.03428190551,184.079946092891,432.194537196196
adult,none,0.0,none,89.8851363568826,185.091361121636,401.847752182261
old,none,0.0,none,86.3872379118643,386.616346656858,627.124531763704
adult,mild,0.0,none,141.773218497768,190.646522747503,468.219768260137
old,mild,7.54709329407883,any,4237.57171078805,345.651370216062,4812.77249207831
young,none,0.0,none,65.2991685087032,64.6501997195845,236.060653426279
adult,none,4.15214523168919,any,1344.55703765056,163.508197582471,1650.86626037235
old,mild,5.88129866615646,any,3416.51548711794,405.691587142458,4036.90010367144
old,none,6.10726926072754,any,1921.65836418595,398.960406148703,2480.2753105935
adult,none,0.0,none,98.3778181084744,175.943890443923,410.640599655477
young,none,0.0,none,133.276720273968,58.9825085924745,321.880184327297
young,none,0.0,none,102.45207970028,53.9337493608346,274.713684501122
young,mild,0.0,none,76.9850844991039,55.343750216336,244.679353659553
adult,none,0.0,none,113.858155170678,176.063474453787,412.354439783705
adult,mild,4.67899998108377,any,2700.4266990602,222.63141245238,3105.41562696508
old,mild,0.0,none,65.862797647092,341.545672275182,551.575540150435
young,none,0.0,none,103.44599774922,65.9905670057274,288.480579579122
young,none,0.0,none,124.845047109628,68.3421556796156,310.259602080454
adult,none,4.30091629111267,any,1330.37205971924,161.92182567655,1648.28679258829
young,none,0.0,none,95.6663021433049,52.8784532332617,280.464337438548
old,none,7.90779436456237,any,2436.17263052901,346.332075646792,2978.79627512566
young,none,0.0,none,106.372597480803,80.5920971258074,311.085134548812
old,mild,0.0,none,32.5286304848422,342.815042550166,518.55673836752
young,none,0.0,none,86.9344808701686,62.8562600957725,266.921765202991
adult,mild,4.61785820385148,any,2670.43008482006,139.116085719693,3000.65123011451
young,none,0.0,none,89.925457193038,75.5967151601882,275.568082741889
old,none,0.0,none,69.2589137953334,281.976604511883,486.018237851609
young,none,0.0,none,76.1377497488972,73.3319452627322,252.944216764537
young,none,0.0,none,124.632353092368,57.7848916817844,294.50972824731
adult,mild,0.0,none,146.994615822871,168.083306153845,458.9689573081
old,mild,0.0,none,165.469348807484,377.652089511779,684.827805363479
young,none,0.0,none,60.1264129880948,55.6799569149294,242.533536740238
old,none,10.3958786538427,any,3211.63151770137,382.120382292463,3783.45201969957
old,mild,0.0,none,78.3624202928685,365.120312897042,579.896211010636
young,none,0.0,none,94.1627962675961,57.494049174091,285.474837985282
adult,none,0.0,none,38.2408846526739,168.427837280813,334.000850033669
young,mild,0.0,none,251.18934711796,54.8272106677047,436.078698499787
adult,none,0.0,none,177.719721163493,195.312828597322,506.189625468626
adult,none,0.0,none,92.179267272205,188.197878171218,412.720016841467
old,mild,0.0,none,59.9369082849204,399.942897448443,601.097089263801
young,none,0.0,none,67.9003774344773,53.1811003956888,263.442831473483
old,mild,5.76491923189232,any,3356.89477329915,313.497556699995,3873.09246972809
adult,none,0.0,none,115.764172558895,195.389305309531,452.054911635632
old,none,0.0,none,53.8092017502362,273.094984645726,468.849099137964
adult,none,0.0,none,90.9471930718622,198.077828452592,416.818278286584
old,none,0.0,none,92.4641882600309,407.332046414169,640.659827025691
young,none,0.0,none,85.3467845828672,78.1926611629936,294.033700801766
adult,none,0.0,none,141.028673800929,182.06134167118,448.225587648321
old,mild,0.0,none,77.6695770134821,284.304423630908,493.950801361419
adult,none,0.0,none,117.504210790274,191.666042230709,442.231129497185
old,none,0.0,none,78.4550856594918,340.046125703004,549.067919688983
adult,none,0.0,none,78.935244128085,217.981531261165,432.527960759484
old,mild,0.0,none,91.8408283268654,377.515946010712,608.691238586274
old,mild,0.0,none,194.822637909827,353.967842931671,689.28970999466
adult,none,3.51102275121142,any,1181.96341777838,186.555468140318,1512.2815794575
adult,mild,0.0,none,50.3741972137728,163.319390262279,344.106517276434
old,none,0.0,none,53.4569105166241,430.368290338827,628.351440776109
young,none,0.0,none,87.056662109721,62.6941510566495,286.525217449515
adult,none,4.61191990942199,any,1440.93915207493,207.607926563698,1813.80646991394
adult,none,0.0,none,76.8257208660215,184.012706338472,376.611636216855
adult,none,0.0,none,168.689535643596,162.838393547811,459.703299850235
young,none,0.0,none,108.472827019604,36.5258112496205,246.398640882608
young,none,0.0,none,70.5557506482295,63.1260866998879,244.01593250427
old,mild,0.0,none,20.0850771733465,415.301683500429,586.365581402607
adult,mild,0.0,none,124.854702449635,168.16039746294,440.672739599543
young,none,0.0,none,162.867002110947,60.7491764168652,355.470004426818
young,none,0.0,none,118.598994689598,53.615317355227,305.079161470662
adult,mild,0.0,none,152.71407258788,170.462153830772,446.371518086997
young,none,0.0,none,89.514672496455,53.4799353895018,252.938615002341
young,mild,1.1000265532393,any,780.786633931454,65.9640068349023,979.029281198471
old,mild,6.47689795253838,any,3719.6830536304,310.173680282772,4252.58899570369
young,none,0.0,none,100.092885341731,68.2016870773217,278.978276862253
old,mild,0.0,none,110.37909318418,420.64338966989,684.584438165104
young,none,0.0,none,140.298298479147,72.7559865110545,341.928504009256
adult,mild,0.0,none,43.2130286946142,184.174211874853,360.578522040323
adult,mild,6.30993784306909,any,3494.05313261246,163.115330355262,3848.82996719467
young,none,0.0,none,55.5918943403623,55.5848006929176,218.360370176625
old,none,0.0,none,71.1355690399885,392.483643425,611.529151237861
young,none,0.0,none,39.9614290131459,56.7108259727966,215.659722223275
adult,none,0.0,none,115.076839232685,152.057551783103,391.275097100609
old,none,0.0,none,96.8282753815381,351.296302415017,590.313897960132
adult,mild,0.0,none,67.0157246109719,205.108857646841,412.870219489201
adult,none,0.0,none,129.041001083611,172.352835556797,431.737465250694
adult,mild,0.0,none,62.576626253433,166.655975191442,355.085076615158
young,none,0.0,none,142.412233868386,61.9810357153488,331.401869382435
adult,none,3.0267373150936,any,994.952870766419,160.8425281024,1313.24951251806
adult,none,4.30706933339177,any,1387.36555532504,215.571812626034,1769.9016125599
adult,none,3.65638118737677,any,1152.86058329481,177.55338082967,1483.55946937165
adult,mild,0.0,none,119.067046826881,217.391866145647,459.151933279952
adult,none,0.0,none,76.8859853487063,202.066116344419,403.699489503318
adult,none,0.0,none,133.865558888411,205.743596762478,478.32707543425
adult,none,0.0,none,56.0419456166124,171.099052326374,354.398834308355
old,none,0.0,none,105.297116506793,328.470260309753,569.945020778606
adult,none,0.0,none,111.273795524828,201.371476087289,446.320833626697
young,none,0.0,none,61.3409480369052,73.0723880987054,259.419047313406
young,none,0.0,none,60.1131773446228,51.1075988553529,236.388921545748
adult,none,0.0,none,93.6765517741125,178.826878239146,406.124760600251
young,mild,0.0,none,103.4847346992,58.1351073276693,288.260272648042
young,none,0.0,none,131.855081930083,75.739077913367,324.73135536063
adult,none,0.0,none,62.9445213690269,182.332394952941,380.088435739227
adult,none,0.0,none,85.5545130394335,189.50165084809,404.216114552675
adult,none,0.0,none,67.396527583326,188.036842322075,378.31688437046
young,none,0.0,none,164.374772434287,54.6675841481682,342.279254691216
young,none,1.6594720566482,any,599.776175782384,57.2535846063495,796.931789465912
old,mild,7.93985713714683,any,4420.59572840744,392.294660387516,5034.51065991017
young,none,0.0,none,78.1807998861737,51.0184533073092,246.027532164656
adult,none,0.0,none,100.785233662882,182.900641104568,419.297061005451
adult,none,0.0,none,87.0594193353984,208.447698315272,437.557443929672
adult,severe,0.0,none,87.4718180232215,157.015690305103,392.47850416755
young,none,0.0,none,75.0335044858336,65.3912876966538,260.259610112483
old,none,0.0,none,129.446085010872,330.791645044263,607.513985389509
young,none,0.0,none,127.271805489001,53.3261560714429,305.33346072514
adult,mild,5.64303114003286,any,3283.94977746074,190.787557600366,3661.070019659
adult,none,5.24949406220922,any,1649.60750479974,147.787395869481,1962.50582330718
adult,severe,0.0,none,155.928280297451,145.546353240705,421.899966121553
old,none,0.0,none,161.324903517437,341.669897856107,640.765007620886
old,none,4.04774191128589,any,1350.56552892705,385.736969815032,1896.70999113359
old,mild,7.27474693248355,any,4125.97908588018,384.080493460882,4726.52069519386
young,none,0.0,none,69.0207476771571,57.0857092488001,270.936302932503
adult,none,3.72630038631939,any,1224.91511961694,152.984300120983,1528.4594321819
young,none,0.0,none,61.1178439862866,79.3249747431088,256.531517779453
young,none,0.0,none,107.266747090841,53.772817283659,283.966890381468
adult,mild,0.0,none,110.257425076616,186.524006166449,447.191386383817
young,none,0.0,none,54.9872426277893,75.640733899944,269.480422985047
adult,none,0.0,none,100.886911660478,194.228171046143,438.827693503638
young,none,0.0,none,133.578014165896,66.9858970268973,342.878706496974
adult,none,0.0,none,104.464242158417,170.388840369819,419.14556975166
young,none,0.0,none,30.7167768289921,62.1379983454117,215.549148821741
old,none,0.0,none,132.511763778097,407.600396572424,684.694940162726
old,mild,8.13727392659257,any,4543.21287536304,328.82664903161,5091.839563042
young,none,0.0,none,61.6900435597254,56.4242645292357,242.752219349954
young,none,0.0,none,110.194223827227,53.4092532512455,286.337874800941
old,none,7.59381630553412,any,2345.04523952405,353.685787612612,2881.87716455516
adult,none,0.0,none,66.3953109652699,146.116523055995,344.79167869991
young,none,0.0,none,71.4200320040618,56.4695151900103,247.037897004695
adult,mild,0.0,none,165.47976928005,214.880151063917,515.566760588144
adult,none,0.0,none,109.87340601309,188.933888725684,446.270706037148
young,none,0.0,none,111.484238844069,60.9421175084744,286.762508344476
young,none,0.0,none,65.1770865992677,52.2535862681672,241.245702837436
adult,none,3.83598047341248,any,1270.89064710278,162.184038130148,1593.41093069119
young,none,0.0,none,119.915908392575,76.9731684371102,323.0875442659
adult,none,0.0,none,12.1975522797471,200.458643819273,341.518721341685
adult,none,0.0,none,94.3014123956624,165.569818248234,374.542075195402
young,none,0.0,none,152.56877960562,64.5865634892478,328.893644497483
adult,none,0.0,none,69.6731558797233,181.250838628239,355.764815668432
adult,none,0.0,none,75.0059499711376,191.127337596372,393.597671109491
young,none,0.0,none,140.455317730365,56.9204825907373,329.394513335663
adult,none,0.0,none,28.1613568850616,212.353568554021,374.12670272871
young,severe,0.0,none,200.683427489537,57.258349461236,388.19261378009
old,severe,8.63970063314533,any,6948.26110842267,337.870928939914,7547.95710472756
young,none,0.0,none,122.738085562078,63.717896018661,316.241548971686
adult,none,0.0,none,114.885181084658,193.119527886618,442.261173369703
adult,none,0.0,none,70.0332465657644,160.709848488693,356.970705943221
adult,none,0.0,none,99.0359056155978,191.031050415085,418.534541612415
